Zip,City,State,Latitude,Longitude,relevantFacilities
80006,Arvada,CO,39.522014,-105.223945,"[231856, 231875, 232463, 232340, 232368, 233185, 234596, 231868, 234211, 233808, 234512, 234686, 231862]"
90302,Inglewood,CA,33.975263,-118.35558,"[234555, 232498, 233735, 233381, 232138]"
97103,Astoria,OR,46.155007,-123.7417,"[232288, 231978, 264686]"
75353,Dallas,TX,32.767268,-96.777626,"[232620, 234703, 232651, 233170, 233534, 234628, 232602, 232600, 234533, 232637, 232622, 232583, 232607, 232547]"
76123,Fort Worth,TX,32.623807,-97.37548000000001,"[232620, 234703, 232651, 233170, 234628, 232602, 232600, 232637, 232622, 232583, 232607, 232547]"
83616,Eagle,ID,43.705551,-116.36346,"[232016, 233313, 234653, 233349, 232431, 234619, 232379, 232098, 232217]"
85007,Phoenix,AZ,33.449995,-112.09024,"[232355, 267559]"
38630,Farrell,MS,34.22795,-90.63213,"[232640, 233507, 233460, 233634, 234277, 232667, 233684]"
38858,Nettleton,MS,34.082553000000004,-88.58797,"[232669, 232673, 232528, 232574, 232255, 232743, 232722, 233375]"
40066,Shelbyville,KY,38.197268,-85.21215600000001,"[233670, 233488, 232467, 233633]"
46251,Indianapolis,IN,39.779492,-86.132837,[232056]
46401,Gary,IN,41.590686,-87.319937,[258887]
65329,Florence,MO,38.609313,-92.97655,"[233575, 233542, 233471, 233646, 233441]"
66079,Rantoul,KS,38.542788,-95.1232,"[250850, 233832, 233418, 233695, 233552, 233602, 233631, 233657, 233700]"
66440,Hoyt,KS,39.254902,-95.69171,"[250850, 234280, 233418, 233695, 233552, 233631, 233657, 233621, 233700]"
76906,San Angelo,TX,31.372753999999997,-100.495114,[]
77999,Texas City,TX,29.495537,-94.961797,[]
80721,Amherst,CO,40.681557,-102.16663,[]
83839,Kingston,ID,47.566703000000004,-116.20773999999999,"[234402, 233267, 273785, 233600, 234505, 232199, 234793, 233950, 272098, 234430, 233908, 234447, 233270, 234435]"
59525,Gildford,MT,48.733088,-110.32495,[]
61234,Annawan,IL,41.412944,-89.92236,"[233498, 233427, 233651, 233459]"
61739,Fairbury,IL,40.741158,-88.51546,[]
61815,Bondville,IL,40.112615999999996,-88.3708,[233496]
56545,Gary,MN,47.363986,-96.2396,[]
79643,Ozona,TX,30.711060999999997,-101.215979,[]
62854,Kinmundy,IL,38.768452,-88.82814,"[233613, 233496, 233504, 233483, 233611]"
64136,Kansas City,MO,39.01543,-94.39967,"[250850, 233441, 233646, 233700]"
70053,Gretna,LA,29.915355,-90.05335,[]
25183,Sharples,WV,37.909119,-81.83666,"[251947, 233493, 233422, 232904, 234575]"
14056,East Pembroke,NY,42.991172999999996,-78.31217099999999,[]
14743,Hinsdale,NY,42.203691,-78.407,"[234681, 232088, 233573, 232005]"
32098,Palm Valley,FL,30.164918,-81.37818100000001,"[233920, 253730, 250860, 251903, 234031]"
32595,Pensacola,FL,30.614279999999997,-87.275772,[234704]
33438,Canal Point,FL,26.900359,-80.60368000000001,"[233638, 233638, 233570]"
21036,Dayton,MD,39.24367,-76.99781999999999,"[233379, 232474, 251763, 252968, 251263, 247762]"
21237,Rosedale,MD,39.332240000000006,-76.50365,"[232474, 251763, 247762, 252968, 233379]"
21538,Kitzmiller,MD,39.395674,-79.20096,"[233679, 232433, 232007, 232459, 232424, 232162, 233176, 233604, 234132, 233990]"
21684,Ridgely,MD,38.88927,-75.861191,[232507]
23032,Church View,VA,37.674655,-76.68104,[233379]
19040,Hatboro,PA,40.178076000000004,-75.1067,[251575]
13022,Auburn,NY,43.163364,-76.509567,[234476]
53018,Delafield,WI,43.05348,-88.39844000000001,[]
54889,Turtle Lake,WI,45.407855,-92.15619000000001,"[233767, 233510]"
55991,Zumbro Falls,MN,44.24431,-92.41336,[233510]
36858,Hatchechubbee,AL,32.297792,-85.31205,"[232606, 232529, 232595, 232683, 232741, 232513]"
37868,Pigeon Forge,TN,35.880902,-83.556134,"[231993, 234590, 234583, 232399, 232380, 231995, 234180, 232215, 232478, 232487, 232486, 233975, 267551, 232506, 233284, 232488, 232479, 234228]"
8219,Green Creek,NJ,39.056521000000004,-74.81661899999999,[232507]
17825,Excelsior,PA,40.769908,-76.49365999999999,[251763]
75407,Princeton,TX,33.145720000000004,-96.49664,"[232620, 234703, 233595, 233703, 233534, 234628, 232602, 232600, 234533, 233617, 232583, 232607, 233444]"
75638,Daingerfield,TX,33.02583,-94.72480999999999,"[233529, 232536, 251355, 232553, 233828, 233180, 233617, 251361, 232696, 234362]"
76263,Rosston,TX,33.487842,-97.421155,"[232620, 234703, 233595, 233530, 233703, 233534, 234628, 232600, 232583, 232607, 233444]"
66417,Corning,KS,39.655741,-96.03394,"[250850, 234280, 234647, 233631, 233700]"
72333,Elaine,AR,34.305696999999995,-90.85597,"[232640, 233507, 233460, 233634, 232667, 233684]"
72659,Norfork,AR,36.23638,-92.372635,"[232573, 232659, 232672, 232521, 232621, 232619, 232723, 232535, 233135, 232516, 232656, 232565, 232610, 232562, 232523, 232526, 232603, 232567, 232549, 232720, 232662, 233119, 232605, 234043, 250010]"
74156,Tulsa,OK,36.302391,-95.960472,"[233636, 233647, 233457, 233667, 233506, 233666, 233555, 233667, 233645, 233508]"
74572,Tupelo,OK,34.626083,-96.43083,"[233595, 233703, 233534, 233617, 234047, 233444]"
75264,Dallas,TX,32.767268,-96.777626,"[232620, 234703, 232651, 233170, 233534, 234628, 232602, 232600, 234533, 232637, 232622, 232583, 232607, 232547]"
43032,Kilbourne,OH,40.328773,-82.95824,[]
43153,South Solon,OH,39.721965000000004,-83.58093000000001,[]
43655,Toledo,OH,41.686778000000004,-83.43943,[]
44138,Olmsted Falls,OH,41.373948999999996,-81.91507,[233553]
65603,Arcola,MO,37.557203,-93.86589000000001,"[233453, 233575, 232516, 233542, 232610, 232521, 232643, 232540, 232542, 233471, 233646, 233699, 233441]"
71373,Vidalia,LA,31.540784000000002,-91.48698,[]
28228,Charlotte,NC,35.260020000000004,-80.804151,"[233421, 233910, 233665]"
28365,Mount Olive,NC,35.184515999999995,-78.06056,[233312]
49612,Alden,MI,44.877741,-85.24163,"[233342, 232458]"
50624,Dike,IA,42.463161,-92.66183000000001,[]
51334,Estherville,IA,43.401328,-94.81524,[]
53050,Mayville,WI,43.499518,-88.53911,[]
96051,Lakehead,CA,40.939341999999996,-122.42246000000002,"[234344, 233344, 255119, 255303, 234633, 232235, 232753, 272248, 233257, 234403, 234750, 232248, 233347, 234039]"
79042,Happy,TX,34.759887,-101.83116,[]
89450,Incline Village,NV,39.256357,-119.946371,"[247867, 232858, 232869, 232254, 272246, 274314, 232137, 234135, 232888, 231953, 232769, 234172, 232186, 232349, 232871]"
91355,Valencia,CA,34.406519,-118.56213999999999,"[234555, 232498, 233735, 233381, 232138]"
92004,Borrego Springs,CA,33.184028000000005,-116.26597,"[231973, 232278, 231976, 272300, 234719, 232473, 231950]"
20392,Washington,DC,38.893311,-77.014647,"[233379, 232474, 251763, 252968, 251263, 247762]"
20628,Dameron,MD,38.135718,-76.33865,"[232474, 252968]"
21226,Curtis Bay,MD,39.211758,-76.56623,"[232474, 251763, 247762, 252968, 233379]"
2901,Providence,RI,41.82275,-71.414451,[]
3449,Hancock,NH,42.975105,-71.98913,[]
5855,Newport,VT,44.936237,-72.19921,[]
12534,Hudson,NY,42.22948,-73.75846,[]
12814,Bolton Landing,NY,43.582318,-73.65515,[]
13031,Camillus,NY,43.039916,-76.28757,[234476]
18085,Tatamy,PA,40.740769,-75.25335,[251575]
1344,Erving,MA,42.607051,-72.41396,[]
2018,Accord,MA,41.970473999999996,-70.701357,[]
38350,Collinwood,TN,35.148315999999994,-87.745118,"[232743, 232673]"
38547,Brush Creek,TN,36.141740999999996,-86.00868,"[232515, 232697, 232545, 232615, 232572, 233513, 232630, 232539, 232654, 232623, 232654, 233420, 232702, 232589, 232684, 233650, 232677]"
40245,Louisville,KY,38.270855,-85.48321999999999,"[233556, 233670, 233488, 232056, 232467, 233408, 233633]"
31728,Cairo,GA,30.870390000000004,-84.21343,"[251904, 232595]"
33334,Fort Lauderdale,FL,26.182160999999997,-80.13341,"[233638, 233570]"
46782,Preble,IN,40.83204,-85.005402,[]
47460,Spencer,IN,39.290029,-86.77844,[232056]
34731,Fruitland Park,FL,28.859765000000003,-81.90184,"[233920, 234513, 234597, 234031, 234032, 234033]"
35033,Bremen,AL,33.952939,-87.02889,"[232571, 232423, 233946, 231990]"
24539,Crystal Hill,VA,36.861612,-78.91187,"[234688, 233563]"
25159,Poca,WV,38.49008,-81.79515,"[233493, 232904, 233422]"
25862,Lansing,WV,38.079509,-81.06238,"[233443, 233678, 232009, 233422, 251909, 233443]"
42634,Parkers Lake,KY,36.881682,-84.42143,"[232587, 232615, 233513, 234727, 232259, 232623, 232654, 232563, 232506, 232566, 233633, 253502]"
48152,Livonia,MI,42.427834999999995,-83.36299,[]
95632,Galt,CA,38.267544,-121.29723,"[232349, 232869, 234072, 234135, 232888, 231953, 234172, 233683, 234073, 233404]"
95667,Placerville,CA,38.724682,-120.79533,"[232254, 234072, 232888, 231953, 233683, 232769, 247867, 232858, 232869, 234172, 234544, 232767, 233772, 251445, 232349, 251446, 234135, 234073, 232186, 232871]"
97826,Echo,OR,45.720228000000006,-119.22894,"[234138, 233587, 233499, 234205, 233514]"
82604,Casper,WY,42.791242,-106.53986,[250028]
85542,Peridot,AZ,33.262553000000004,-110.5231,"[232355, 231885, 266136, 233400, 250901, 232284, 250033, 233222, 272097]"
86322,Camp Verde,AZ,34.556478000000006,-111.84375,"[232194, 232355, 266136, 267559, 233888, 270420, 234456, 232209, 233957, 234762]"
76627,Blum,TX,32.122106,-97.41864,"[232620, 234703, 232641, 232651, 233125, 233170, 234199, 234628, 232602, 232600, 232637, 232547, 232583, 232607, 232622]"
66423,Eskridge,KS,38.8421,-96.12775,"[250850, 234280, 233418, 234647, 233468, 233695, 233552, 233602, 233631, 233657, 233621, 233700]"
66626,Topeka,KS,39.042939000000004,-95.769657,"[250850, 234280, 233418, 233695, 233552, 233602, 233631, 233657, 233621, 233700]"
68112,Omaha,NE,41.334947,-95.95924000000001,[]
57233,Erwin,SD,44.494263000000004,-97.42038000000001,[]
57741,Fort Meade,SD,44.40932,-103.455428,"[232300, 234273]"
58854,Watford City,ND,47.835713,-103.22565,[251160]
59050,Lodge Grass,MT,45.272302,-107.45873,"[231834, 233876, 233878, 233918, 232346, 250021]"
49666,Mayfield,MI,44.635328,-85.5614,"[233769, 233342, 234678, 251845, 232458]"
54151,Niagara,WI,45.732689,-87.96996,"[272249, 233777, 251939]"
45230,Cincinnati,OH,39.078368,-84.38865,"[232370, 233782]"
45368,South Charleston,OH,39.840367,-83.65813,[]
45624,Cynthiana,OH,39.172214000000004,-83.34841999999999,"[232904, 233782]"
46348,La Crosse,IN,41.316401,-86.87244,[258887]
46980,Servia,IN,40.848927,-85.792501,[]
70789,Wilson,LA,30.925815000000004,-91.09671999999999,[]
55124,Saint Paul,MN,44.743963,-93.20624000000001,[233510]
55486,Minneapolis,MN,45.015914,-93.47188,[]
55488,Minneapolis,MN,45.015914,-93.47188,[]
48088,Warren,MI,42.516851,-82.98275699999999,[]
49101,Baroda,MI,41.944869,-86.48827,[258887]
29051,Gable,SC,33.845399,-80.13051999999999,"[234128, 251874]"
44250,Lakemore,OH,41.020255999999996,-81.4359,"[233553, 233627]"
37098,Lyles,TN,35.882639000000005,-87.31395,"[232515, 232545, 232539, 232702, 232627, 232677]"
38541,Allons,TN,36.525275,-85.36148,"[233556, 232587, 232615, 234727, 232623, 232467, 232654, 233650, 232697, 232572, 232630, 232654, 232563, 233420, 232589, 232684, 232506, 233633, 233670, 233513, 233488, 253502]"
22184,Vienna,VA,38.831813000000004,-77.28875500000001,"[233379, 232474, 251763, 252968, 251263, 247762]"
28318,Autryville,NC,35.020272,-78.61399999999999,[]
30522,Cherrylog,GA,34.801665,-84.37931,"[234590, 234583, 273781, 234180, 232478, 232215, 232487, 232639, 232578, 232575, 232657, 234469, 232575, 273352, 232519, 232488, 251723, 234228]"
73032,Dougherty,OK,34.400476,-97.05041,"[233595, 233530, 233703, 233534, 234047, 233444]"
73162,Oklahoma City,OK,35.579254,-97.63765,[]
73435,Fox,OK,34.354547,-97.4843,"[233595, 233530, 233703, 233534, 234047, 233444]"
73758,Manchester,OK,36.949144,-98.04938,[233426]
74104,Tulsa,OK,36.146143,-95.95414,"[233636, 233647, 233457, 233667, 233506, 233666, 233667, 233645, 233508, 233424]"
74734,Eagletown,OK,34.138965,-94.55407,"[233540, 233529, 234767, 232736, 233584, 233531, 233653, 233469, 232522, 232611, 232558, 233590, 251355, 233828, 251361, 232696, 233617, 234362, 232553]"
75148,Malakoff,TX,32.183649,-96.01862,"[232651, 232602, 232600, 234533, 232583, 232620, 232622]"
75637,Clayton,TX,32.102729,-94.493543,"[232536, 233180]"
81655,Wolcott,CO,39.731182000000004,-106.62705,"[231854, 233979, 234551, 231880, 232017, 233927, 234596, 234211, 232159, 232158, 233808, 232154, 231862]"
84323,Logan,UT,41.684253000000005,-111.78378300000001,"[232102, 232024, 234522, 234700, 233755, 232071, 232055, 233856, 231946, 232108, 232013, 233857]"
96061,Mill Creek,CA,40.310324,-121.43316000000002,"[232902, 234382, 233344, 232137, 251446, 232915, 234633, 234544, 232235, 232246, 232753, 233257, 234403, 233439, 232248, 251445, 234039]"
96145,Tahoe City,CA,39.177383,-120.14607,"[232254, 232888, 231953, 232769, 247867, 232858, 232869, 234544, 234172, 232117, 232767, 232349, 234382, 272246, 274314, 232137, 251446, 234135, 232915, 232186, 232871]"
15468,New Salem,PA,39.936535,-79.84669,"[233679, 272174, 255204, 232007, 233604, 233990]"
16311,Carlton,PA,41.452878999999996,-80.0222,"[272174, 255204, 233573, 232005, 233553, 233627, 234681]"
17215,Burnt Cabins,PA,40.079326,-77.90039,"[247762, 251763, 251263, 233626]"
17966,Ravine,PA,40.722587,-76.229623,[251763]
18655,Shickshinny,PA,41.184222999999996,-76.19360999999999,[233523]
20020,Washington,DC,38.863079,-76.97138000000001,"[233379, 232474, 251763, 252968, 251263, 247762]"
20120,Centreville,VA,38.851221,-77.44998000000001,"[233379, 232474, 251763, 252968, 251263, 247762]"
23112,Midlothian,VA,37.427988,-77.64868,"[232433, 233563]"
24018,Roanoke,VA,37.229786,-80.02476999999999,"[234688, 234557, 233616, 232161, 233687, 232009, 251909, 234259]"
3229,Contoocook,NH,43.204192,-71.70711,[]
74760,Spencerville,OK,34.146827,-95.37358,"[233540, 233529, 233590, 233584, 233617, 234533, 234362]"
75104,Cedar Hill,TX,32.588536,-96.94949,"[232620, 234703, 232651, 233170, 234628, 232602, 232600, 234533, 232637, 232622, 232583, 232607, 232547]"
77006,Houston,TX,29.741878000000003,-95.38944000000001,"[232430, 234004]"
80108,Castle Rock,CO,39.453833,-104.88540900000001,"[231856, 231875, 232463, 232340, 232368, 233185, 234512, 234686, 234105]"
84008,Bonanza,UT,40.443106,-109.50559299999999,"[231909, 234777, 231907, 234293, 231910, 233823, 231941]"
78941,Flatonia,TX,29.719856,-97.1249,"[232745, 234643, 232748, 232752]"
79233,Estelline,TX,34.545031,-100.43729,[]
79945,El Paso,TX,31.694841999999998,-106.29998700000002,[]
98547,Grayland,WA,46.781978,-124.08111000000001,[119290]
87752,Wagon Mound,NM,36.02239,-104.65018,"[273758, 234700, 251436, 233388]"
89151,Las Vegas,NV,35.927901,-114.97206100000001,[]
93247,Lindsay,CA,36.201983,-119.08588999999999,"[232136, 232781, 233655, 233325, 233521, 233363, 232819, 232461, 232780, 233692]"
94288,Sacramento,CA,38.377410999999995,-121.444429,"[232349, 232869, 273757, 234135, 232888, 231953, 233683, 234073, 232767, 233404]"
95141,San Jose,CA,37.178745,-121.741809,"[234015, 231958, 273757, 233683, 272229, 233404]"
28460,Sneads Ferry,NC,34.520720000000004,-77.42096,"[234718, 262810, 233332, 233312]"
28705,Bakersville,NC,36.033454,-82.16858,"[231993, 251741, 234182, 232380, 231995, 273780, 233975, 267551, 234256, 234424, 233665, 233308, 251757, 251469, 232180, 122390, 233421]"
30609,Athens,GA,33.946364,-83.37743,"[233343, 234590, 273781, 232727, 232525, 232578, 234469, 232657, 232727, 232561, 273352, 232519]"
33910,Cape Coral,FL,26.552895,-81.94861,"[233661, 246892, 233570]"
34237,Sarasota,FL,27.336972999999997,-82.51505999999999,[233661]
35452,Coker,AL,33.249332,-87.67217,"[232423, 232590, 232571, 231990, 232528, 232574, 232669, 232569, 232722, 233946]"
35809,Huntsville,AL,34.733964,-86.522913,"[232423, 231990]"
41713,Avawam,KY,37.225390000000004,-83.273609,"[251947, 233493, 232259, 232370, 232625, 232566, 233782]"
43947,Shadyside,OH,39.964553,-80.76013,[232389]
4655,Machiasport,ME,44.632707,-67.39416,[]
5035,Bridgewater Corners,VT,43.608849,-72.6799,[]
1119,Springfield,MA,42.128442,-72.50932,[]
1523,Lancaster,MA,42.473131,-71.67945999999999,[]
1571,Dudley,MA,42.049864,-71.9173,[]
1835,Haverhill,MA,42.757767,-71.08518000000001,[]
22003,Annandale,VA,38.830345,-77.21387,"[233379, 232474, 251763, 252968, 251263, 247762]"
22645,Middletown,VA,39.023035,-78.2809,"[233379, 232433, 232459, 247762, 251263, 232162, 233176, 233604, 233990]"
22719,Etlan,VA,38.527815999999994,-78.25117,"[233379, 232433, 232459, 251263, 232162, 233176, 233604, 233990]"
23224,Richmond,VA,37.505146999999994,-77.46101,[233563]
26275,Junior,WV,38.97639,-79.95201,"[233679, 234557, 233443, 233678, 232007, 233443, 232424, 233422, 233604, 234132, 233990]"
16430,North Springfield,PA,41.999881,-80.42585,"[233553, 233627]"
16625,Claysburg,PA,40.290914,-78.48646,"[233679, 272174, 233626, 251263, 233604]"
19019,Philadelphia,PA,40.001811,-75.11787,[]
16141,New Galilee,PA,40.853014,-80.40181,"[272174, 255204, 233627, 233553]"
10170,New York,NY,40.752859,-73.97608000000001,"[234715, 233309]"
91762,Ontario,CA,34.057561,-117.66563000000001,"[231973, 234555, 233735, 232250, 231976, 234719]"
93130,Santa Barbara,CA,34.262834000000005,-119.848555,"[232498, 234001, 232138]"
97438,Fall Creek,OR,43.958389000000004,-122.75701000000001,"[232287, 251364, 233340, 273308, 231980, 255205, 273354, 234074, 233585, 234189, 233153, 233364, 255205, 255135]"
97842,Imnaha,OR,45.479993,-116.79861000000001,"[233132, 234682, 234616, 234030]"
98650,Trout Lake,WA,45.981582,-121.5395,"[234086, 251434, 232853, 233323, 250032, 232356, 272092, 232862, 234765, 234306, 234239, 232466, 233536, 234248, 234140]"
98663,Vancouver,WA,45.647667,-122.66162,"[232853, 273354, 234074, 232862, 234765, 234306, 232288, 234239, 255205, 255135, 234140]"
21654,Oxford,MD,38.690831,-76.14666,"[232474, 232507]"
36541,Grand Bay,AL,30.487783,-88.32722,[250796]
79001,Adrian,TX,35.2195,-102.71795,[]
79532,Loraine,TX,32.409433,-100.71285,[]
80222,Denver,CO,39.669237,-104.92766,"[233845, 231856, 231875, 232463, 232340, 232368, 233731, 233185, 234512, 234686]"
81052,Lamar,CO,38.087590000000006,-102.61855,[]
82944,Robertson,WY,41.104009999999995,-110.53733000000001,"[233730, 231909, 231939, 231907, 234293, 232071, 231930, 231910, 231946, 231898, 232108, 234582, 231941]"
83523,Craigmont,ID,46.223309,-116.48168000000001,"[233132, 234505, 233893, 233487, 234447]"
68010,Boys Town,NE,41.25973,-96.12833,[]
68333,Crete,NE,40.620175,-96.96099,[]
68364,Goehner,NE,40.832663000000004,-97.22019,[]
70780,Sunshine,LA,30.287104,-91.15361999999999,[]
71002,Ashland,LA,32.129489,-93.08273,[233319]
71046,Keatchie,LA,32.168532,-93.95402,"[233319, 232536, 233180]"
71968,Royal,AR,34.522254,-93.25662,"[233434, 232662, 232543, 232736, 251355, 233531, 232672, 232721, 251361, 233417, 233653, 233469, 233834, 232611, 233098]"
72374,Poplar Grove,AR,34.554559000000005,-90.84231,"[232640, 233507, 233460, 233634, 232667, 233684]"
72801,Russellville,AR,35.278428999999996,-93.13682,"[233434, 232662, 232573, 233119, 232549, 232601, 232736, 232605, 232672, 232721, 234043, 232517, 233653, 233834, 232543, 233279, 233098]"
85385,Peoria,AZ,33.276539,-112.18717,"[270816, 232355, 267559]"
85933,Overgaard,AZ,34.392829,-110.52048,"[232355, 266136, 231885, 256344, 234456, 272097]"
64653,Linneus,MO,39.884096,-93.19234,[233522]
64763,Lowry City,MO,38.137769,-93.73225,"[233453, 233575, 233542, 233471, 233646, 233699, 233441]"
56084,Searles,MN,44.302893,-94.738827,[]
56729,Halma,MN,48.655487,-96.59591999999999,[]
48739,Hale,MI,44.379146999999996,-83.83539,"[233255, 234763, 234130, 265539]"
49614,Bear Lake,MI,44.433903,-86.12625,"[233769, 233342, 234678, 251845, 232458]"
50273,Winterset,IA,41.332618,-94.03801999999999,"[233413, 233594]"
39766,Steens,MS,33.615277,-88.31031,"[232423, 232590, 232673, 232255, 232571, 232528, 232574, 232669, 232743, 232722]"
32560,Gonzalez,FL,30.581825,-87.292918,[234704]
34681,Crystal Beach,FL,28.088442999999998,-82.77834,[]
35559,Glen Allen,AL,33.909001,-87.73186,"[232423, 232673, 232571, 231990, 232528, 232574, 232669, 232743, 232722, 233946]"
43821,Dresden,OH,40.130753999999996,-82.01637,[232389]
53581,Richland Center,WI,43.361048,-90.40776,"[233697, 233503]"
